"sample_title"	"Station"	"region"	"lat"	"lon"	"depth"	"layer"	"date"	"PangaeaEvent"	"temp"	"sal"	"O2_conc"	"O2_sat"	"forward_read_file_name"	"reverse_read_file_name"	"seqname"	"miseq_id"	"forward_read_file_checksum"	"reverse_read_file_checksum"
"2019-EG1-40"	"EG1"	"western Fram Strait"	78.98117	-5.36487	40	"bel.chl-max"	"2019-09-01"	"PS121_35-3"	-1.484	32.0461	8.47438	99.166429	"FRAM-4404-DNA-PS121-CTD-230_S34_L001_R1_001.fastq.gz"	"FRAM-4404-DNA-PS121-CTD-230_S34_L001_R2_001.fastq.gz"	"FRAM-4404-DNA-PS121-CTD-230_S34_L001"	"JBKFT"	"12aa460976f2f29bdfc4773e95bfeb13"	"7a9cd0a60d188dc6f5dd525da7eaf4c4"
"2019-EG1-100"	"EG1"	"western Fram Strait"	78.98117	-5.36487	100	"deep"	"2019-09-01"	"PS121_35-3"	-1.3888	33.0946	7.79028	92.063376	"FRAM-4407-DNA-PS121-CTD-233_S46_L001_R1_001.fastq.gz"	"FRAM-4407-DNA-PS121-CTD-233_S46_L001_R2_001.fastq.gz"	"FRAM-4407-DNA-PS121-CTD-233_S46_L001"	"JBKFT"	"083ad49538e7a8374859740c36be16fd"	"14e9576e891e998ba8206a778b34b799"
"2019-EG2-10"	"EG2"	"western Fram Strait"	78.93254	-4.66331	10	"surface"	"2019-09-01"	"PS121_34-1"	-1.1885	30.1898	8.69982	101.327476	"FRAM-4409-DNA-PS121-CTD-235_S58_L001_R1_001.fastq.gz"	"FRAM-4409-DNA-PS121-CTD-235_S58_L001_R2_001.fastq.gz"	"FRAM-4409-DNA-PS121-CTD-235_S58_L001"	"JBKFT"	"d8810e548fc4900facdfedec2aff43be"	"84d8d912f7694a31da83de77d6170247"
"2019-EG2-35"	"EG2"	"western Fram Strait"	78.93254	-4.66331	35	"chl-max"	"2019-09-01"	"PS121_34-1"	-1.4618	31.974	8.67184	101.488447	"FRAM-4411-DNA-PS121-CTD-237_S70_L001_R1_001.fastq.gz"	"FRAM-4411-DNA-PS121-CTD-237_S70_L001_R2_001.fastq.gz"	"FRAM-4411-DNA-PS121-CTD-237_S70_L001"	"JBKFT"	"4e10d4f99df211880669e36fa5b377ba"	"f0df12b372826d555257a0aec081385b"
"2019-EG2-100"	"EG2"	"western Fram Strait"	78.93254	-4.66331	100	"deep"	"2019-09-01"	"PS121_34-1"	-1.1623	33.4944	7.6032	90.659359	"FRAM-4417-DNA-PS121-CTD-243_S82_L001_R1_001.fastq.gz"	"FRAM-4417-DNA-PS121-CTD-243_S82_L001_R2_001.fastq.gz"	"FRAM-4417-DNA-PS121-CTD-243_S82_L001"	"JBKFT"	"d73f0c3a4fea5e603429ed9ed7e4e2b2"	"7daf26101d045e59eaed3d6887fa5c6c"
"2019-EG3-10"	"EG3"	"western Fram Strait"	78.83655	-3.9855	10	"surface"	"2019-08-31"	"PS121_33-2"	-1.2726	30.5515	8.67652	101.07501	"FRAM-4419-DNA-PS121-CTD-245_S94_L001_R1_001.fastq.gz"	"FRAM-4419-DNA-PS121-CTD-245_S94_L001_R2_001.fastq.gz"	"FRAM-4419-DNA-PS121-CTD-245_S94_L001"	"JBKFT"	"167ad6d1f023879677ea516e679e9507"	"a4bf63c90179a62fee9b7667d560c8f0"
"2019-EG3-20"	"EG3"	"western Fram Strait"	78.83655	-3.9855	20	"chl-max"	"2019-08-31"	"PS121_33-2"	-1.2543	31.8868	8.63691	101.595052	"FRAM-4421-DNA-PS121-CTD-247_S12_L001_R1_001.fastq.gz"	"FRAM-4421-DNA-PS121-CTD-247_S12_L001_R2_001.fastq.gz"	"FRAM-4421-DNA-PS121-CTD-247_S12_L001"	"JBKFT"	"ca1913170660c68153095185dedde511"	"418dcfa9854047e387f7e1f9dc4eeb3e"
"2019-EG3-100"	"EG3"	"western Fram Strait"	78.83655	-3.9855	100	"deep"	"2019-08-31"	"PS121_33-2"	-1.5864	34.14	7.51186	88.93356	"FRAM-4427-DNA-PS121-CTD-253_S23_L001_R1_001.fastq.gz"	"FRAM-4427-DNA-PS121-CTD-253_S23_L001_R2_001.fastq.gz"	"FRAM-4427-DNA-PS121-CTD-253_S23_L001"	"JBKFT"	"c24e5bc01e4b0b7807e9dd6b9dd8a8b3"	"51a2aa5f64f6c93971ac7d533692b745"
"2019-EG4-10"	"EG4"	"western Fram Strait"	78.83442	-2.79899	10	"surface"	"2019-08-29"	"PS121_32-2"	0.8504	31.5705	8.06996	100.219801	"FRAM-4429-DNA-PS121-CTD-255_S35_L001_R1_001.fastq.gz"	"FRAM-4429-DNA-PS121-CTD-255_S35_L001_R2_001.fastq.gz"	"FRAM-4429-DNA-PS121-CTD-255_S35_L001"	"JBKFT"	"d02d784e5773df6644f57fb41ad346f2"	"ab7cb4b59f10fd3c8d9daa21e4a04aa5"
"2019-EG4-25"	"EG4"	"western Fram Strait"	78.83442	-2.79899	25	"chl-max"	"2019-08-29"	"PS121_32-2"	-0.2592	33.7492	9.05613	110.84125	"FRAM-4431-DNA-PS121-CTD-257_S47_L001_R1_001.fastq.gz"	"FRAM-4431-DNA-PS121-CTD-257_S47_L001_R2_001.fastq.gz"	"FRAM-4431-DNA-PS121-CTD-257_S47_L001"	"JBKFT"	"7ce0dd3b48637f0af62ada26411aca33"	"f45c9c69556fcc77b2a0dabc0193bc2c"
"2019-EG4-35"	"EG4"	"western Fram Strait"	78.83442	-2.79899	35	"bel.chl-max"	"2019-08-29"	"PS121_32-2"	0.8946	34.0001	8.34758	105.513581	"FRAM-4433-DNA-PS121-CTD-259_S59_L001_R1_001.fastq.gz"	"FRAM-4433-DNA-PS121-CTD-259_S59_L001_R2_001.fastq.gz"	"FRAM-4433-DNA-PS121-CTD-259_S59_L001"	"JBKFT"	"ac4a0eafcd0b36691b54c1d65543b931"	"7f15b7f95fb5e3591c444633ae8837ee"
"2019-EG4-100"	"EG4"	"western Fram Strait"	78.83442	-2.79899	100	"deep"	"2019-08-29"	"PS121_32-2"	1.0869	34.5573	6.9349	88.431422	"FRAM-4437-DNA-PS121-CTD-263_S71_L001_R1_001.fastq.gz"	"FRAM-4437-DNA-PS121-CTD-263_S71_L001_R2_001.fastq.gz"	"FRAM-4437-DNA-PS121-CTD-263_S71_L001"	"JBKFT"	"2e05b90253ab1c81462e0c9fe56e9580"	"166d9d79974b23956814faf0ddaa79a8"
"2017-S3-100"	"S3"	"eastern Fram Strait"	78.60827	5.05542	100	"deep"	"2017-07-26"	"PS107_2-13"	3.2761	35.0676	328.381	99.48	"FRAM-5292-DNA-PS107-CTD-1007_S1_L001_R1_001.fastq.gz"	"FRAM-5292-DNA-PS107-CTD-1007_S1_L001_R2_001.fastq.gz"	"FRAM-5292-DNA-PS107-CTD-1007_S1_L001"	"JBKFT"	"ea1cd89d37b2da09585b7efeda10963b"	"9740c06de0f7aa75cb2d30fcc6bda165"
"2017-S3-10"	"S3"	"eastern Fram Strait"	78.60827	5.05542	10	"surface"	"2017-07-26"	"PS107_2-13"	6.5479	34.9201	332.796	109	"FRAM-5302-DNA-PS107-CTD-1019_S24_L001_R1_001.fastq.gz"	"FRAM-5302-DNA-PS107-CTD-1019_S24_L001_R2_001.fastq.gz"	"FRAM-5302-DNA-PS107-CTD-1019_S24_L001"	"JBKFT"	"6d11c7e94523c5c2a8e44a79f848d7ab"	"e29e7c7ed3de2987a965f4b7ee6355d8"
"2017-HG4-100"	"HG4"	"eastern Fram Strait"	79.06508	4.16811	100	"deep"	"2017-07-28"	"PS107_6-8"	4.3483	35.0698	318.495	99.07	"FRAM-5317-DNA-PS107-CTD-1033_S36_L001_R1_001.fastq.gz"	"FRAM-5317-DNA-PS107-CTD-1033_S36_L001_R2_001.fastq.gz"	"FRAM-5317-DNA-PS107-CTD-1033_S36_L001"	"JBKFT"	"9b4121e353e39f0031f4e2537e3dc774"	"bd271ffe84e3cae43a137643a0d93a5a"
"2017-HG4-25"	"HG4"	"eastern Fram Strait"	79.06508	4.16811	25	"chl-max"	"2017-07-28"	"PS107_6-8"	-1.5626	33.8152	363.276	96.15	"FRAM-5319-DNA-PS107-CTD-1036_S48_L001_R1_001.fastq.gz"	"FRAM-5319-DNA-PS107-CTD-1036_S48_L001_R2_001.fastq.gz"	"FRAM-5319-DNA-PS107-CTD-1036_S48_L001"	"JBKFT"	"82ab45e75f5ed4d9df74bc5e21104fb8"	"8a8281fc4109d710f9dcbdd022219624"
"2017-HG4-10"	"HG4"	"eastern Fram Strait"	79.06508	4.16811	10	"surface"	"2017-07-28"	"PS107_6-8"	-1.1987	32.8439	390.255	103.63	"FRAM-5325-DNA-PS107-CTD-1042_S60_L001_R1_001.fastq.gz"	"FRAM-5325-DNA-PS107-CTD-1042_S60_L001_R2_001.fastq.gz"	"FRAM-5325-DNA-PS107-CTD-1042_S60_L001"	"JBKFT"	"8bfaf470311b37eba4274ab19227ee8b"	"1efda207f174f8638759fc4a7e471c69"
"2017-HG9-35"	"HG9"	"eastern Fram Strait"	79.12344	2.81886	35	"chl-max"	"2017-08-01"	"PS107_20-1"	4.7401	34.3791	379.435	118.61	"FRAM-5343-DNA-PS107-CTD-1063_S84_L001_R1_001.fastq.gz"	"FRAM-5343-DNA-PS107-CTD-1063_S84_L001_R2_001.fastq.gz"	"FRAM-5343-DNA-PS107-CTD-1063_S84_L001"	"JBKFT"	"80b474e49f6d08680941caef6d5b6059"	"d58e0ae30eb8850c47c84c6ca16bb2ec"
"2017-HG9-10"	"HG9"	"eastern Fram Strait"	79.12344	2.81886	10	"surface"	"2017-08-01"	"PS107_20-1"	1.8683	31.2694	376.117	107.18	"FRAM-5349-DNA-PS107-CTD-1069_S2_L001_R1_001.fastq.gz"	"FRAM-5349-DNA-PS107-CTD-1069_S2_L001_R2_001.fastq.gz"	"FRAM-5349-DNA-PS107-CTD-1069_S2_L001"	"JBKFT"	"e8a26d22a3732c82195de5c65ea83dd5"	"0f9c13632261892946cb40c6a3695448"
"2017-0E-10"	"0E"	"western Fram Strait"	78.96426	0.0038	10	"surface"	"2017-08-02"	"PS107_21-1"	-0.4897	31.4578	396.693	106.36	"FRAM-5369-DNA-PS107-CTD-1091_S37_L001_R1_001.fastq.gz"	"FRAM-5369-DNA-PS107-CTD-1091_S37_L001_R2_001.fastq.gz"	"FRAM-5369-DNA-PS107-CTD-1091_S37_L001"	"JBKFT"	"bf2c5fe920fa51f853c5446ef8eb13b7"	"cf8b70f5b5994a5f8e76d4bf43ea476a"
"2017-EG4-100"	"EG4"	"western Fram Strait"	78.81881	-2.71692	100	"deep"	"2017-08-03"	"PS107_22-1"	-0.1512	34.4158	319.27	88.15	"FRAM-5378-DNA-PS107-CTD-1100_S49_L001_R1_001.fastq.gz"	"FRAM-5378-DNA-PS107-CTD-1100_S49_L001_R2_001.fastq.gz"	"FRAM-5378-DNA-PS107-CTD-1100_S49_L001"	"JBKFT"	"1776aad775731b65a7b6b1498c34ed98"	"b34fa41ebf25109569bbd67045ef3b00"
"2017-EG4-10"	"EG4"	"western Fram Strait"	78.81881	-2.71692	10	"surface"	"2017-08-03"	"PS107_22-1"	-0.515	29.7152	389.463	103.11	"FRAM-5385-DNA-PS107-CTD-1108_S73_L001_R1_001.fastq.gz"	"FRAM-5385-DNA-PS107-CTD-1108_S73_L001_R2_001.fastq.gz"	"FRAM-5385-DNA-PS107-CTD-1108_S73_L001"	"JBKFT"	"c8caa3c0cd70481225d8b65bc6b92340"	"5ccdb76257f290c188988aa802d97b5a"
"2017-EG2-100"	"EG2"	"western Fram Strait"	78.93364	-4.6348	100	"deep"	"2017-08-05"	"PS107_28-1"	-0.5918	34.2805	325.389	88.71	"FRAM-5392-DNA-PS107-CTD-1117_S85_L001_R1_001.fastq.gz"	"FRAM-5392-DNA-PS107-CTD-1117_S85_L001_R2_001.fastq.gz"	"FRAM-5392-DNA-PS107-CTD-1117_S85_L001"	"JBKFT"	"f59ca12d025b89116cde213adc7bc28f"	"1955cff9408adc6981e8ed33a93c2f8d"
"2017-EG2-35"	"EG2"	"western Fram Strait"	78.93364	-4.6348	35	"chl-max"	"2017-08-05"	"PS107_28-1"	-1.0048	31.4942	412.904	109.2	"FRAM-5398-DNA-PS107-CTD-1126_S3_L001_R1_001.fastq.gz"	"FRAM-5398-DNA-PS107-CTD-1126_S3_L001_R2_001.fastq.gz"	"FRAM-5398-DNA-PS107-CTD-1126_S3_L001"	"JBKFT"	"d7aa4096ded415b6b4c44d2f95054c6f"	"3c9260c92141d156145b14a29f75acee"
"2017-EG2-10"	"EG2"	"western Fram Strait"	78.93364	-4.6348	10	"surface"	"2017-08-05"	"PS107_28-1"	0.2715	30.242	395.136	107.23	"FRAM-5400-DNA-PS107-CTD-1129_S15_L001_R1_001.fastq.gz"	"FRAM-5400-DNA-PS107-CTD-1129_S15_L001_R2_001.fastq.gz"	"FRAM-5400-DNA-PS107-CTD-1129_S15_L001"	"JBKFT"	"273977067f4e891729a749a21fb48fed"	"3b0468d42dc775fb2e186a8f08fa2950"
"2017-EG1-100"	"EG1"	"western Fram Strait"	78.99488	-5.47351	100	"deep"	"2017-08-06"	"PS107_29-1"	-1.1507	34.1079	337.529	90.53	"FRAM-5404-DNA-PS107-CTD-1133_S26_L001_R1_001.fastq.gz"	"FRAM-5404-DNA-PS107-CTD-1133_S26_L001_R2_001.fastq.gz"	"FRAM-5404-DNA-PS107-CTD-1133_S26_L001"	"JBKFT"	"de72ce8dbf55ed618fe9578b1e5d1bdf"	"16bbafd274e69071fd25a697f4a4e765"
"2017-EG1-35"	"EG1"	"western Fram Strait"	78.99488	-5.47351	35	"chl-max"	"2017-08-06"	"PS107_29-1"	-1.3986	31.0008	411.209	107.22	"FRAM-5409-DNA-PS107-CTD-1139_S38_L001_R1_001.fastq.gz"	"FRAM-5409-DNA-PS107-CTD-1139_S38_L001_R2_001.fastq.gz"	"FRAM-5409-DNA-PS107-CTD-1139_S38_L001"	"JBKFT"	"142e9003b4de527730ee49aba0a81177"	"c471ff308383edc0cc867c707b88b6c2"
"2017-EG1-10"	"EG1"	"western Fram Strait"	78.99488	-5.47351	10	"surface"	"2017-08-06"	"PS107_29-1"	0.5016	29.9343	384.984	104.9	"FRAM-5410-DNA-PS107-CTD-1141_S50_L001_R1_001.fastq.gz"	"FRAM-5410-DNA-PS107-CTD-1141_S50_L001_R2_001.fastq.gz"	"FRAM-5410-DNA-PS107-CTD-1141_S50_L001"	"JBKFT"	"cfd9694fc5b484e6353ff9d3ed429c2d"	"37bf3946d782b734185658337348a953"
"2017-N4-100"	"N4"	"eastern Fram Strait"	79.73759	4.43503	100	"deep"	"2017-08-07"	"PS107_33-1"	3.3043	34.9033	313.532	94.94	"FRAM-5418-DNA-PS107-CTD-1151_S62_L001_R1_001.fastq.gz"	"FRAM-5418-DNA-PS107-CTD-1151_S62_L001_R2_001.fastq.gz"	"FRAM-5418-DNA-PS107-CTD-1151_S62_L001"	"JBKFT"	"0730f6d886868192d846b7434881665f"	"d6e3f91cf71a4307382503f6aa1ae7c1"
"2017-N4-25"	"N4"	"eastern Fram Strait"	79.73759	4.43503	25	"chl-max"	"2017-08-07"	"PS107_33-1"	-1.1141	33.8908	372.595	99.88	"FRAM-5424-DNA-PS107-CTD-1157_S74_L001_R1_001.fastq.gz"	"FRAM-5424-DNA-PS107-CTD-1157_S74_L001_R2_001.fastq.gz"	"FRAM-5424-DNA-PS107-CTD-1157_S74_L001"	"JBKFT"	"91cf8574459a5d90c1e8abc471bd2767"	"0046a6cdc9db4671ac7df00ad1935cbd"
"2017-N4-10"	"N4"	"eastern Fram Strait"	79.73759	4.43503	10	"surface"	"2017-08-07"	"PS107_33-1"	-0.2148	30.2414	385.994	103.4	"FRAM-5426-DNA-PS107-CTD-1159_S86_L001_R1_001.fastq.gz"	"FRAM-5426-DNA-PS107-CTD-1159_S86_L001_R2_001.fastq.gz"	"FRAM-5426-DNA-PS107-CTD-1159_S86_L001"	"JBKFT"	"91e78f19e710a084799c9bca0af44720"	"6a2955693e094d684ff396cd1d8fc14d"
"2017-N5-10"	"N5"	"eastern Fram Strait"	80.00033	2.94023	10	"surface"	"2017-08-09"	"PS107_34-5"	0.668	32.9272	406.79	113.62	"FRAM-5442-DNA-PS107-CTD-1177_S39_L001_R1_001.fastq.gz"	"FRAM-5442-DNA-PS107-CTD-1177_S39_L001_R2_001.fastq.gz"	"FRAM-5442-DNA-PS107-CTD-1177_S39_L001"	"JBKFT"	"2951594f8462645a5dbb726c408abb7b"	"a044e26e269a2df8c87061696207c917"
"2017-HG2-10"	"HG2"	"eastern Fram Strait"	79.13121	4.90589	10	"surface"	"2017-08-12"	"PS107_42-5"	2.6803	32.0242	368.133	107.65	"FRAM-5452-DNA-PS107-CTD-1189_S75_L001_R1_001.fastq.gz"	"FRAM-5452-DNA-PS107-CTD-1189_S75_L001_R2_001.fastq.gz"	"FRAM-5452-DNA-PS107-CTD-1189_S75_L001"	"JBKFT"	"04fbdc600c468c23da267d808f492aa9"	"f0738c8795da402d9405daa2e56c8760"
"2017-HG1-100"	"HG1"	"eastern Fram Strait"	79.13975	6.08962	100	"deep"	"2017-08-12"	"PS107_43-1"	5.2476	35.1093	307.748	97.86	"FRAM-5465-DNA-PS107-CTD-1203_S87_L001_R1_001.fastq.gz"	"FRAM-5465-DNA-PS107-CTD-1203_S87_L001_R2_001.fastq.gz"	"FRAM-5465-DNA-PS107-CTD-1203_S87_L001"	"JBKFT"	"339090236087b1d050169fa5d14e7f1f"	"dfb562d17334c22e35f98dfb2f0640a7"
"2017-HG1-20"	"HG1"	"eastern Fram Strait"	79.13975	6.08962	20	"chl-max"	"2017-08-12"	"PS107_43-1"	7.6119	35.0243	329.071	110.55	"FRAM-5470-DNA-PS107-CTD-1209_S5_L001_R1_001.fastq.gz"	"FRAM-5470-DNA-PS107-CTD-1209_S5_L001_R2_001.fastq.gz"	"FRAM-5470-DNA-PS107-CTD-1209_S5_L001"	"JBKFT"	"7b40dfd3b786645840e48ea1e19e245a"	"d18a4f0c92ebb689fd14fa6ea533e2ad"
"2017-HG1-10"	"HG1"	"eastern Fram Strait"	79.13975	6.08962	10	"surface"	"2017-08-12"	"PS107_43-1"	8.1019	35.0191	325.107	110.44	"FRAM-5472-DNA-PS107-CTD-1211_S16_L001_R1_001.fastq.gz"	"FRAM-5472-DNA-PS107-CTD-1211_S16_L001_R2_001.fastq.gz"	"FRAM-5472-DNA-PS107-CTD-1211_S16_L001"	"JBKFT"	"462d17420ec1e89b7fca60198995f138"	"db4eab0c6dd854b36d68bc52ae558636"
"2017-SV4-100"	"SV4"	"eastern Fram Strait"	79.03407	7.00186	100	"deep"	"2017-08-13"	"PS107_44-3"	5.4829	35.1159	304.933	97.51	"FRAM-5480-DNA-PS107-CTD-1219_S28_L001_R1_001.fastq.gz"	"FRAM-5480-DNA-PS107-CTD-1219_S28_L001_R2_001.fastq.gz"	"FRAM-5480-DNA-PS107-CTD-1219_S28_L001"	"JBKFT"	"4ef1b4cbb31c655e88af02a6b8fd4695"	"6bcc51d66a738945b1d36a9cd41f4d2a"
"2017-SV4-10"	"SV4"	"eastern Fram Strait"	79.03407	7.00186	10	"surface"	"2017-08-13"	"PS107_44-3"	7.2022	35.0349	315.27	104.92	"FRAM-5486-DNA-PS107-CTD-1227_S52_L001_R1_001.fastq.gz"	"FRAM-5486-DNA-PS107-CTD-1227_S52_L001_R2_001.fastq.gz"	"FRAM-5486-DNA-PS107-CTD-1227_S52_L001"	"JBKFT"	"ae657745210ff8ff80a359bfc1ec87b2"	"d1ea7ecb90b245de30d2a69aba896eb5"
"2017-SV3-100"	"SV3"	"eastern Fram Strait"	79.00451	8.36365	100	"deep"	"2017-08-14"	"PS107_45-1"	5.6296	35.1085	305.919	98.17	"FRAM-5490-DNA-PS107-CTD-1231_S64_L001_R1_001.fastq.gz"	"FRAM-5490-DNA-PS107-CTD-1231_S64_L001_R2_001.fastq.gz"	"FRAM-5490-DNA-PS107-CTD-1231_S64_L001"	"JBKFT"	"ee435babca14979ee36cda89cb825311"	"4f611577b9f6f0874cba74102f619176"
"2017-SV3-25"	"SV3"	"eastern Fram Strait"	79.00451	8.36365	25	"chl-max"	"2017-08-14"	"PS107_45-1"	7.2041	35.0832	318.914	106.17	"FRAM-5496-DNA-PS107-CTD-1237_S76_L001_R1_001.fastq.gz"	"FRAM-5496-DNA-PS107-CTD-1237_S76_L001_R2_001.fastq.gz"	"FRAM-5496-DNA-PS107-CTD-1237_S76_L001"	"JBKFT"	"99eb797d70b457d102dcaa6259f1a117"	"c1fcbff753142edc0f71d2457cded928"
"2017-SV2-100"	"SV2"	"eastern Fram Strait"	78.9829	9.50807	100	"deep"	"2017-08-14"	"PS107_47-1"	3.9484	34.9871	316.926	97.56	"FRAM-5504-DNA-PS107-CTD-1245_S6_L001_R1_001.fastq.gz"	"FRAM-5504-DNA-PS107-CTD-1245_S6_L001_R2_001.fastq.gz"	"FRAM-5504-DNA-PS107-CTD-1245_S6_L001"	"JBKFT"	"dc51b1f015ec3c8465219598b2f801b6"	"c1b31b63dcb00fcd093ec80057588305"
"2017-SV2-10"	"SV2"	"eastern Fram Strait"	78.9829	9.50807	5	"surface"	"2017-08-14"	"PS107_47-1"	6.9299	34.6562	332.321	109.63	"FRAM-5510-DNA-PS107-CTD-1253_S29_L001_R1_001.fastq.gz"	"FRAM-5510-DNA-PS107-CTD-1253_S29_L001_R2_001.fastq.gz"	"FRAM-5510-DNA-PS107-CTD-1253_S29_L001"	"JBKFT"	"7b6f46c395e6345b3343379040af9381"	"2af7487fdb0c2e45162d9cea30373306"
"2017-SV1-100"	"SV1"	"eastern Fram Strait"	79.02925	11.10169	100	"deep"	"2017-08-15"	"PS107_48-1"	3.9484	34.9871	316.926	97.56	"FRAM-5512-DNA-PS107-CTD-1255_S41_L001_R1_001.fastq.gz"	"FRAM-5512-DNA-PS107-CTD-1255_S41_L001_R2_001.fastq.gz"	"FRAM-5512-DNA-PS107-CTD-1255_S41_L001"	"JBKFT"	"4cdf948e25058557dc6c5d24c4ffd99c"	"8a448b9eff0820dfcd63a35929b35293"
"2017-SV1-35"	"SV1"	"eastern Fram Strait"	79.02925	11.10169	35	"chl-max"	"2017-08-15"	"PS107_48-1"	5.0368	34.8966	321.77	101.66	"FRAM-5518-DNA-PS107-CTD-1261_S53_L001_R1_001.fastq.gz"	"FRAM-5518-DNA-PS107-CTD-1261_S53_L001_R2_001.fastq.gz"	"FRAM-5518-DNA-PS107-CTD-1261_S53_L001"	"JBKFT"	"c1de788bfa35c87648d0f8679c847a91"	"402d436e91a310fc31b1e856710894c6"
"2017-SV1-10"	"SV1"	"eastern Fram Strait"	79.02925	11.10169	10	"surface"	"2017-08-15"	"PS107_48-1"	6.9299	34.6562	332.321	109.63	"FRAM-5520-DNA-PS107-CTD-1263_S65_L001_R1_001.fastq.gz"	"FRAM-5520-DNA-PS107-CTD-1263_S65_L001_R2_001.fastq.gz"	"FRAM-5520-DNA-PS107-CTD-1263_S65_L001"	"JBKFT"	"6766e893a74e016443cdccf018245de2"	"d287f80ed1b288c5728128387f651e6b"
"2018-EG4-5"	"EG4"	"western Fram Strait"	78.81758	-2.76917	5	"surface"	"2018-07-26"	"PS114_43-4"	-0.7732	30.1941	403.0833	106.3229	"FRAM-5669-DNA-PS114-CTD-119_S80_L001_R1_001.fastq.gz"	"FRAM-5669-DNA-PS114-CTD-119_S80_L001_R2_001.fastq.gz"	"FRAM-5669-DNA-PS114-CTD-119_S80_L001"	"JBKFT"	"214c5c193e642594af7f2a1cd7823c00"	"a74431a424b3a3773d597b604bea6a07"
"2018-EG4-16"	"EG4"	"western Fram Strait"	78.81758	-2.76917	16	"chl-max"	"2018-07-26"	"PS114_43-4"	-1.4761	32.9027	403.5835	106.3972	"FRAM-5671-DNA-PS114-CTD-121_S92_L001_R1_001.fastq.gz"	"FRAM-5671-DNA-PS114-CTD-121_S92_L001_R2_001.fastq.gz"	"FRAM-5671-DNA-PS114-CTD-121_S92_L001"	"JBKFT"	"cac9f2889368fd19bcc121baf666b15f"	"54664b1daacbc608a45cd9bc28bf0d95"
"2018-EG4-100"	"EG4"	"western Fram Strait"	78.81758	-2.76917	100	"deep"	"2018-07-26"	"PS114_43-4"	-0.0225	34.514	317.1664	87.9304	"FRAM-5675-DNA-PS114-CTD-125_S10_L001_R1_001.fastq.gz"	"FRAM-5675-DNA-PS114-CTD-125_S10_L001_R2_001.fastq.gz"	"FRAM-5675-DNA-PS114-CTD-125_S10_L001"	"JBKFT"	"feb3a1c34d71f927bd0ed928d072711e"	"cd32c1f999dd073d6f73087f587d1d7c"
"2018-EG1-5"	"EG1"	"western Fram Strait"	79.01244	-5.28514	5	"surface"	"2018-07-27"	"PS114_46-8"	-0.9852	31.2655	419.6388	110.8665	"FRAM-5681-DNA-PS114-CTD-131_S21_L001_R1_001.fastq.gz"	"FRAM-5681-DNA-PS114-CTD-131_S21_L001_R2_001.fastq.gz"	"FRAM-5681-DNA-PS114-CTD-131_S21_L001"	"JBKFT"	"d553a97ed3bdbcbd933eca0145b1df46"	"7be947d149fa01f76b98106e94437e7c"
"2018-EG1-15"	"EG1"	"western Fram Strait"	79.01244	-5.28514	15	"chl-max"	"2018-07-27"	"PS114_46-8"	-1.5304	32.5529	414.6324	108.8838	"FRAM-5685-DNA-PS114-CTD-135_S33_L001_R1_001.fastq.gz"	"FRAM-5685-DNA-PS114-CTD-135_S33_L001_R2_001.fastq.gz"	"FRAM-5685-DNA-PS114-CTD-135_S33_L001"	"JBKFT"	"d56d74ddafad531ec412fe538d5f1fba"	"f58dd41e00a7ceacac8c096389944528"
"2018-EG1-100"	"EG1"	"western Fram Strait"	79.01244	-5.28514	100	"deep"	"2018-07-27"	"PS114_46-8"	-0.765	34.3235	318.0373	86.323	"FRAM-5689-DNA-PS114-CTD-139_S45_L001_R1_001.fastq.gz"	"FRAM-5689-DNA-PS114-CTD-139_S45_L001_R2_001.fastq.gz"	"FRAM-5689-DNA-PS114-CTD-139_S45_L001"	"JBKFT"	"b5ccd61625752fb48abc9574674b9ea6"	"5b66f05aaf8a8e9b6facaf23ad87a6dc"
"2015-SV4-15"	"SV4"	"eastern Fram Strait"	79.02967	6.999	15	"surface"	"2015-08-08"	"PS93_074-2"	7.2448	34.7144	339.7777	112.9554	"FRAM-317-5-PS93-2-0074-2-15m_S35_L001_R1_001.fastq.gz"	"FRAM-317-5-PS93-2-0074-2-15m_S35_L001_R2_001.fastq.gz"	"FRAM-317-5-PS93-2-0074-2-15m_S35_L001"	"J3FNT"	"1384946c8ac6e503610adabdf0c6ae6b"	"d163be7b6e4f4989f630c86d09d677b8"
"2015-SV4-27"	"SV4"	"eastern Fram Strait"	79.02967	6.999	27	"chl-max"	"2015-08-08"	"PS93_074-2"	6.4389	34.8621	351.0723	114.6487	"FRAM-318-6-PS93-2-0074-2-27m-chl-max_S46_L001_R1_001.fastq.gz"	"FRAM-318-6-PS93-2-0074-2-27m-chl-max_S46_L001_R2_001.fastq.gz"	"FRAM-318-6-PS93-2-0074-2-27m-chl-max_S46_L001"	"J3FNT"	"e7f9bb2f6e652d7fb5eddcfa36856b7c"	"bf0d909c489b96adddb11a61722d1437"
"2015-SV4-40"	"SV4"	"eastern Fram Strait"	79.02967	6.999	40	"bel.chl-max"	"2015-08-08"	"PS93_074-2"	5.842	35.0731	291.9826	94.1476	"FRAM-319-7-PS93-2-0074-2-40m_S57_L001_R1_001.fastq.gz"	"FRAM-319-7-PS93-2-0074-2-40m_S57_L001_R2_001.fastq.gz"	"FRAM-319-7-PS93-2-0074-2-40m_S57_L001"	"J3FNT"	"e32368ec67feabc75a96a9dd9a7b1093"	"545943e1fd76c888350095d6ef40b0a8"
